CMDLINE C:\Users\peiman\AppData\Local\Programs\Python\Python310\python.exe main_test.py
MEM 1638.261719 1669950894.0415
MEM 1640.410156 1669950894.1515
MEM 1642.628906 1669950894.2617
MEM 1645.253906 1669950894.3717
MEM 1647.855469 1669950894.4814
MEM 1649.937500 1669950894.5920
MEM 1652.296875 1669950894.7017
MEM 1655.125000 1669950894.8127
MEM 1659.882812 1669950894.9228
MEM 1663.535156 1669950895.0338
MEM 1666.281250 1669950895.1448
MEM 1668.914062 1669950895.2560
MEM 1671.406250 1669950895.3673
MEM 1674.132812 1669950895.4793
MEM 1676.839844 1669950895.5893
MEM 1679.363281 1669950895.6993
MEM 1682.164062 1669950895.8093
MEM 1684.882812 1669950895.9212
MEM 1687.542969 1669950896.0312
MEM 1690.226562 1669950896.1407
MEM 1694.777344 1669950896.2469
MEM 1701.296875 1669950896.3564
MEM 1722.042969 1669950896.4654
MEM 1713.503906 1669950896.5754
MEM 1713.929688 1669950896.6849
MEM 1716.179688 1669950896.7943
MEM 1719.648438 1669950896.9040
MEM 1721.410156 1669950897.0139
MEM 1723.511719 1669950897.1229
MEM 1726.496094 1669950897.2320
MEM 1728.750000 1669950897.3411
MEM 1731.050781 1669950897.4520
MEM 1733.289062 1669950897.5640
MEM 1736.210938 1669950897.6756
MEM 1739.175781 1669950897.7877
MEM 1741.656250 1669950897.8986
MEM 1746.074219 1669950898.0097
MEM 1749.824219 1669950898.1213
MEM 1752.445312 1669950898.2317
MEM 1754.933594 1669950898.3407
MEM 1757.503906 1669950898.4508
MEM 1760.097656 1669950898.5611
MEM 1762.527344 1669950898.6692
MEM 1765.046875 1669950898.7796
MEM 1767.640625 1669950898.8892
MEM 1774.261719 1669950898.9987
MEM 1779.722656 1669950899.1078
MEM 1779.722656 1669950899.2189
MEM 1780.777344 1669950899.3299
MEM 1781.222656 1669950899.4398
MEM 1781.644531 1669950899.5518
MEM 1782.113281 1669950899.6613
MEM 1788.988281 1669950899.7732
MEM 1792.089844 1669950899.8842
MEM 1792.089844 1669950899.9944
MEM 1793.265625 1669950900.1054
MEM 1793.734375 1669950900.2159
MEM 1795.492188 1669950900.3255
MEM 1802.238281 1669950900.4355
MEM 1806.300781 1669950900.5455
MEM 1806.300781 1669950900.6555
MEM 1807.359375 1669950900.7646
MEM 1807.843750 1669950900.8755
MEM 1808.292969 1669950900.9840
MEM 1808.781250 1669950901.0940
MEM 1698.898438 1669950901.2040
MEM 1642.234375 1669950901.3150
MEM 1646.359375 1669950901.4250
MEM 1652.023438 1669950901.5370
MEM 1657.574219 1669950901.6491
MEM 1662.722656 1669950901.7606
MEM 1668.285156 1669950901.8696
MEM 1673.671875 1669950901.9806
MEM 1679.488281 1669950902.0916
MEM 1685.160156 1669950902.2010
MEM 1688.277344 1669950902.3131
MEM 1691.722656 1669950902.4240
MEM 1695.082031 1669950902.5330
MEM 1698.968750 1669950902.6440
MEM 1703.910156 1669950902.7550
MEM 1705.773438 1669950902.8655
MEM 1708.527344 1669950902.9775
MEM 1711.449219 1669950903.0891
MEM 1714.992188 1669950903.1990
MEM 1722.156250 1669950903.3092
MEM 1724.851562 1669950903.4201
MEM 1728.406250 1669950903.5306
MEM 1731.984375 1669950903.6406
MEM 1734.660156 1669950903.7497
MEM 1737.972656 1669950903.8607
MEM 1741.355469 1669950903.9686
MEM 1744.828125 1669950904.0776
MEM 1748.027344 1669950904.1877
MEM 1759.351562 1669950904.2978
MEM 1762.144531 1669950904.4084
MEM 1765.554688 1669950904.5194
MEM 1769.062500 1669950904.6294
MEM 1772.667969 1669950904.7410
MEM 1775.867188 1669950904.8519
MEM 1779.437500 1669950904.9639
MEM 1782.875000 1669950905.0749
MEM 1786.316406 1669950905.1849
MEM 1789.992188 1669950905.2960
MEM 1793.664062 1669950905.4075
MEM 1796.992188 1669950905.5159
MEM 1801.218750 1669950905.6260
MEM 1806.734375 1669950905.7360
MEM 1809.214844 1669950905.8480
MEM 1811.988281 1669950905.9600
MEM 1814.828125 1669950906.0721
MEM 1817.574219 1669950906.1821
MEM 1820.308594 1669950906.2922
MEM 1823.078125 1669950906.4032
MEM 1825.546875 1669950906.5132
MEM 1828.179688 1669950906.6222
MEM 1830.710938 1669950906.7310
MEM 1833.277344 1669950906.8405
MEM 1836.000000 1669950906.9494
MEM 1838.605469 1669950907.0594
MEM 1841.281250 1669950907.1694
MEM 1844.007812 1669950907.2804
MEM 1846.707031 1669950907.3895
MEM 1849.457031 1669950907.4996
MEM 1851.835938 1669950907.6093
MEM 1858.371094 1669950907.7203
MEM 1864.589844 1669950907.8305
MEM 1866.953125 1669950907.9395
MEM 1870.074219 1669950908.0515
MEM 1874.660156 1669950908.1625
MEM 1879.394531 1669950908.2725
MEM 1898.621094 1669950908.3835
MEM 1902.523438 1669950908.4956
MEM 1906.410156 1669950908.6056
MEM 1910.394531 1669950908.7166
MEM 1914.203125 1669950908.8277
MEM 1918.203125 1669950908.9387
MEM 1922.332031 1669950909.0472
MEM 1926.718750 1669950909.1583
MEM 1929.609375 1669950909.2692
MEM 1934.015625 1669950909.3802
MEM 1935.093750 1669950909.4893
MEM 1937.757812 1669950909.5994
MEM 1943.210938 1669950909.7114
MEM 1950.015625 1669950909.8220
MEM 1953.148438 1669950909.9331
MEM 1953.148438 1669950910.0450
MEM 1954.355469 1669950910.1556
MEM 1954.882812 1669950910.2650
MEM 1955.332031 1669950910.3745
MEM 1955.777344 1669950910.4825
MEM 1957.460938 1669950910.5936
MEM 1964.375000 1669950910.7056
MEM 1970.996094 1669950910.8176
MEM 1977.761719 1669950910.9296
MEM 1984.625000 1669950911.0401
MEM 1990.074219 1669950911.1513
MEM 1991.878906 1669950911.2628
MEM 1994.937500 1669950911.3739
MEM 1996.796875 1669950911.4848
MEM 1998.093750 1669950911.5928
MEM 2000.632812 1669950911.7014
MEM 2002.757812 1669950911.8104
MEM 2004.617188 1669950911.9175
MEM 2007.003906 1669950912.0292
MEM 2009.757812 1669950912.1403
MEM 2011.625000 1669950912.2494
MEM 2013.351562 1669950912.3594
MEM 2015.660156 1669950912.4693
MEM 2017.761719 1669950912.5799
MEM 2020.386719 1669950912.6905
MEM 2023.078125 1669950912.8015
MEM 2025.347656 1669950912.9116
MEM 2027.640625 1669950913.0237
MEM 2030.125000 1669950913.1336
MEM 2035.183594 1669950913.2426
MEM 2038.503906 1669950913.3518
MEM 2041.218750 1669950913.4638
MEM 2043.753906 1669950913.5758
MEM 2046.218750 1669950913.6854
MEM 2048.777344 1669950913.7925
MEM 2051.140625 1669950913.9001
MEM 2053.644531 1669950914.0111
MEM 2056.273438 1669950914.1201
MEM 2058.941406 1669950914.2322
MEM 2061.722656 1669950914.3427
MEM 2064.441406 1669950914.4527
MEM 2067.011719 1669950914.5638
MEM 2072.472656 1669950914.6728
MEM 2079.093750 1669950914.7833
MEM 2085.816406 1669950914.8953
MEM 2089.480469 1669950915.0072
MEM 2091.050781 1669950915.1192
MEM 2093.980469 1669950915.2292
MEM 2096.039062 1669950915.3393
MEM 2098.492188 1669950915.4495
MEM 2100.769531 1669950915.5602
MEM 2103.785156 1669950915.6712
MEM 2105.765625 1669950915.7821
MEM 2107.882812 1669950915.8921
MEM 2109.562500 1669950916.0042
MEM 2112.699219 1669950916.1159
MEM 2115.703125 1669950916.2251
MEM 2118.273438 1669950916.3354
MEM 2123.425781 1669950916.4450
MEM 2126.765625 1669950916.5570
MEM 2129.113281 1669950916.6690
MEM 2131.617188 1669950916.7797
MEM 2134.160156 1669950916.8910
MEM 2136.675781 1669950917.0030
MEM 2139.210938 1669950917.1121
MEM 2141.941406 1669950917.2220
MEM 2144.234375 1669950917.3320
MEM 2152.089844 1669950917.4440
MEM 2156.039062 1669950917.5541
MEM 2156.039062 1669950917.6646
MEM 2157.199219 1669950917.7755
MEM 2157.648438 1669950917.8850
MEM 2158.062500 1669950917.9956
MEM 2159.675781 1669950918.1076
MEM 2166.902344 1669950918.2191
MEM 2168.417969 1669950918.3308
MEM 2168.417969 1669950918.4413
MEM 2169.750000 1669950918.5515
MEM 2170.183594 1669950918.6614
MEM 2173.332031 1669950918.7714
MEM 2180.261719 1669950918.8835
MEM 2182.613281 1669950918.9944
MEM 2182.613281 1669950919.1054
MEM 2183.828125 1669950919.2170
MEM 2184.320312 1669950919.3274
MEM 2184.800781 1669950919.4380
MEM 2151.265625 1669950919.5469
MEM 2006.960938 1669950919.6551
MEM 2018.917969 1669950919.7650
MEM 2024.593750 1669950919.8771
MEM 2030.117188 1669950919.9880
MEM 2046.023438 1669950920.1001
MEM 2041.320312 1669950920.2121
MEM 2047.312500 1669950920.3240
MEM 2052.949219 1669950920.4361
MEM 2058.464844 1669950920.5472
MEM 2063.304688 1669950920.6582
MEM 2065.484375 1669950920.7682
MEM 2068.847656 1669950920.8802
MEM 2073.414062 1669950920.9912
MEM 2076.429688 1669950921.1013
MEM 2081.472656 1669950921.2133
MEM 2084.222656 1669950921.3243
MEM 2087.000000 1669950921.4356
MEM 2089.910156 1669950921.5455
MEM 2097.027344 1669950921.6556
MEM 2100.285156 1669950921.7657
MEM 2103.992188 1669950921.8756
MEM 2106.757812 1669950921.9842
MEM 2110.234375 1669950922.0962
MEM 2113.093750 1669950922.2082
MEM 2116.597656 1669950922.3191
MEM 2120.316406 1669950922.4290
MEM 2124.140625 1669950922.5407
MEM 2135.316406 1669950922.6514
MEM 2138.015625 1669950922.7628
MEM 2141.617188 1669950922.8727
MEM 2144.828125 1669950922.9838
MEM 2148.332031 1669950923.0927
MEM 2150.792969 1669950923.2027
MEM 2154.398438 1669950923.3148
MEM 2157.914062 1669950923.4237
MEM 2161.359375 1669950923.5347
MEM 2165.125000 1669950923.6448
MEM 2168.632812 1669950923.7552
MEM 2172.066406 1669950923.8642
MEM 2175.929688 1669950923.9759
MEM 2182.347656 1669950924.0868
MEM 2186.125000 1669950924.1979
MEM 2188.953125 1669950924.3099
MEM 2191.675781 1669950924.4193
MEM 2194.425781 1669950924.5299
MEM 2197.265625 1669950924.6409
MEM 2199.933594 1669950924.7519
MEM 2202.570312 1669950924.8629
MEM 2205.253906 1669950924.9749
MEM 2207.800781 1669950925.0863
MEM 2210.558594 1669950925.1957
MEM 2213.359375 1669950925.3057
MEM 2216.097656 1669950925.4169
MEM 2218.804688 1669950925.5281
MEM 2221.652344 1669950925.6385
MEM 2224.359375 1669950925.7492
MEM 2227.046875 1669950925.8581
MEM 2230.109375 1669950925.9691
MEM 2236.289062 1669950926.0801
MEM 2242.562500 1669950926.1891
MEM 2244.296875 1669950926.2982
MEM 2247.031250 1669950926.4071
MEM 2251.628906 1669950926.5171
MEM 2255.609375 1669950926.6281
MEM 2274.859375 1669950926.7401
MEM 2278.675781 1669950926.8512
MEM 2282.871094 1669950926.9611
MEM 2286.617188 1669950927.0711
MEM 2290.648438 1669950927.1831
MEM 2294.835938 1669950927.2941
MEM 2299.117188 1669950927.4051
MEM 2302.468750 1669950927.5153
MEM 2305.246094 1669950927.6251
MEM 2307.882812 1669950927.7362
MEM 2310.382812 1669950927.8483
MEM 2313.070312 1669950927.9593
MEM 2318.371094 1669950928.0714
MEM 2325.234375 1669950928.1823
MEM 2328.246094 1669950928.2933
MEM 2329.003906 1669950928.4043
MEM 2330.507812 1669950928.5143
MEM 2330.933594 1669950928.6263
MEM 2331.402344 1669950928.7383
MEM 2331.875000 1669950928.8494
MEM 2334.496094 1669950928.9613
MEM 2341.160156 1669950929.0713
MEM 2347.777344 1669950929.1829
MEM 2354.996094 1669950929.2932
MEM 2361.574219 1669950929.4038
MEM 2366.179688 1669950929.5122
MEM 2367.949219 1669950929.6232
MEM 2371.789062 1669950929.7332
MEM 2371.562500 1669950929.8433
MEM 2373.945312 1669950929.9553
MEM 2376.628906 1669950930.0653
MEM 2378.699219 1669950930.1773
MEM 2380.730469 1669950930.2888
MEM 2383.246094 1669950930.3984
MEM 2385.902344 1669950930.5084
MEM 2387.792969 1669950930.6194
MEM 2389.742188 1669950930.7314
MEM 2391.761719 1669950930.8404
MEM 2393.878906 1669950930.9515
MEM 2396.605469 1669950931.0615
MEM 2399.046875 1669950931.1716
MEM 2401.312500 1669950931.2805
MEM 2403.734375 1669950931.3875
MEM 2406.300781 1669950931.4995
MEM 2410.808594 1669950931.6109
MEM 2414.503906 1669950931.7228
MEM 2417.183594 1669950931.8348
MEM 2419.773438 1669950931.9445
MEM 2422.464844 1669950932.0550
MEM 2424.992188 1669950932.1640
MEM 2427.816406 1669950932.2760
MEM 2430.609375 1669950932.3870
MEM 2433.433594 1669950932.4970
MEM 2436.320312 1669950932.6080
MEM 2439.113281 1669950932.7200
MEM 2441.652344 1669950932.8320
MEM 2445.167969 1669950932.9430
MEM 2451.515625 1669950933.0550
MEM 2458.222656 1669950933.1651
MEM 2464.308594 1669950933.2771
MEM 2464.804688 1669950933.3877
MEM 2467.527344 1669950933.4983
MEM 2471.050781 1669950933.6094
MEM 2472.667969 1669950933.7184
MEM 2474.910156 1669950933.8274
MEM 2477.390625 1669950933.9356
MEM 2479.992188 1669950934.0457
MEM 2482.113281 1669950934.1552
MEM 2484.156250 1669950934.2672
MEM 2487.058594 1669950934.3792
MEM 2490.464844 1669950934.4912
MEM 2492.898438 1669950934.6016
MEM 2495.792969 1669950934.7113
MEM 2500.882812 1669950934.8207
MEM 2503.285156 1669950934.9330
MEM 2506.039062 1669950935.0450
MEM 2508.648438 1669950935.1568
MEM 2511.058594 1669950935.2668
MEM 2513.750000 1669950935.3772
MEM 2516.371094 1669950935.4891
MEM 2519.136719 1669950935.6012
MEM 2526.218750 1669950935.7131
MEM 2531.656250 1669950935.8231
MEM 2531.656250 1669950935.9342
MEM 2532.656250 1669950936.0436
MEM 2533.089844 1669950936.1551
MEM 2533.531250 1669950936.2634
MEM 2533.988281 1669950936.3738
MEM 2539.679688 1669950936.4847
MEM 2544.031250 1669950936.5923
MEM 2544.031250 1669950936.6993
MEM 2545.101562 1669950936.8099
MEM 2545.550781 1669950936.9199
MEM 2545.988281 1669950937.0300
MEM 2551.535156 1669950937.1371
MEM 2558.234375 1669950937.2471
MEM 2558.234375 1669950937.3551
MEM 2558.234375 1669950937.4671
MEM 2559.652344 1669950937.5771
MEM 2560.113281 1669950937.6871
MEM 2560.621094 1669950937.7982
MEM 2483.464844 1669950937.9062
MEM 2387.574219 1669950938.0161
MEM 2397.210938 1669950938.1276
MEM 2402.375000 1669950938.2378
MEM 2407.738281 1669950938.3478
MEM 2413.191406 1669950938.4578
MEM 2418.906250 1669950938.5692
MEM 2433.097656 1669950938.6798
MEM 2430.167969 1669950938.7898
MEM 2435.687500 1669950938.8988
MEM 2439.855469 1669950939.0108
MEM 2443.042969 1669950939.1209
MEM 2444.941406 1669950939.2310
MEM 2449.484375 1669950939.3409
MEM 2452.824219 1669950939.4514
MEM 2457.839844 1669950939.5620
MEM 2461.195312 1669950939.6721
MEM 2464.007812 1669950939.7840
MEM 2466.468750 1669950939.8951
MEM 2473.621094 1669950940.0071
MEM 2476.503906 1669950940.1183
MEM 2480.039062 1669950940.2288
MEM 2483.558594 1669950940.3388
MEM 2487.105469 1669950940.4488
MEM 2490.027344 1669950940.5603
MEM 2493.460938 1669950940.6710
MEM 2496.460938 1669950940.7829
MEM 2500.257812 1669950940.8939
MEM 2511.363281 1669950941.0049
MEM 2514.933594 1669950941.1169
MEM 2518.734375 1669950941.2275
MEM 2521.074219 1669950941.3374
MEM 2524.843750 1669950941.4490
MEM 2528.187500 1669950941.5596
MEM 2531.656250 1669950941.6692
MEM 2535.000000 1669950941.7791
MEM 2537.750000 1669950941.8891
MEM 2541.246094 1669950941.9997
MEM 2544.644531 1669950942.1077
MEM 2548.285156 1669950942.2197
MEM 2552.230469 1669950942.3317
MEM 2558.386719 1669950942.4417
MEM 2561.175781 1669950942.5517
MEM 2564.042969 1669950942.6618
MEM 2566.781250 1669950942.7728
MEM 2569.625000 1669950942.8847
MEM 2572.296875 1669950942.9967
MEM 2575.074219 1669950943.1078
MEM 2577.710938 1669950943.2178
MEM 2580.218750 1669950943.3279
MEM 2582.980469 1669950943.4399
MEM 2585.847656 1669950943.5508
MEM 2588.707031 1669950943.6619
MEM 2591.539062 1669950943.7729
MEM 2594.230469 1669950943.8834
MEM 2596.980469 1669950943.9949
MEM 2599.613281 1669950944.1054
MEM 2602.433594 1669950944.2152
MEM 2606.519531 1669950944.3272
MEM 2612.757812 1669950944.4377
MEM 2618.015625 1669950944.5469
MEM 2619.523438 1669950944.6578
MEM 2624.468750 1669950944.7688
MEM 2628.886719 1669950944.8798
MEM 2632.660156 1669950944.9919
MEM 2651.937500 1669950945.1021
MEM 2656.117188 1669950945.2116
MEM 2660.031250 1669950945.3223
MEM 2663.878906 1669950945.4321
MEM 2668.144531 1669950945.5438
MEM 2672.351562 1669950945.6553
MEM 2675.910156 1669950945.7646
MEM 2678.722656 1669950945.8746
MEM 2681.519531 1669950945.9839
MEM 2684.097656 1669950946.0956
MEM 2686.992188 1669950946.2065
MEM 2691.320312 1669950946.3175
MEM 2697.367188 1669950946.4255
MEM 2703.890625 1669950946.5346
MEM 2704.015625 1669950946.6436
MEM 2705.824219 1669950946.7535
MEM 2705.421875 1669950946.8625
MEM 2705.945312 1669950946.9721
MEM 2706.332031 1669950947.0833
MEM 2706.792969 1669950947.1943
MEM 2711.058594 1669950947.3063
MEM 2716.558594 1669950947.4143
MEM 2724.285156 1669950947.5263
MEM 2730.015625 1669950947.6354
MEM 2752.199219 1669950947.7464
MEM 2740.859375 1669950947.8554
MEM 2743.605469 1669950947.9673
MEM 2746.757812 1669950948.0789
MEM 2746.722656 1669950948.1898
MEM 2749.085938 1669950948.2991
MEM 2751.148438 1669950948.4111
MEM 2753.906250 1669950948.5214
MEM 2755.621094 1669950948.6325
MEM 2757.906250 1669950948.7415
MEM 2760.652344 1669950948.8514
MEM 2762.648438 1669950948.9636
MEM 2764.398438 1669950949.0754
MEM 2766.402344 1669950949.1854
MEM 2768.609375 1669950949.2974
MEM 2770.972656 1669950949.4075
MEM 2773.636719 1669950949.5155
MEM 2776.117188 1669950949.6241
MEM 2778.324219 1669950949.7341
MEM 2781.000000 1669950949.8443
MEM 2784.386719 1669950949.9551
MEM 2787.503906 1669950950.0662
MEM 2789.988281 1669950950.1772
MEM 2792.675781 1669950950.2872
MEM 2795.066406 1669950950.3985
MEM 2797.425781 1669950950.5084
MEM 2799.988281 1669950950.6195
MEM 2802.808594 1669950950.7315
MEM 2805.421875 1669950950.8414
MEM 2808.054688 1669950950.9514
MEM 2810.835938 1669950951.0615
MEM 2813.355469 1669950951.1735
MEM 2815.914062 1669950951.2834
MEM 2819.113281 1669950951.3935
MEM 2823.828125 1669950951.5024
MEM 2828.546875 1669950951.6135
MEM 2834.484375 1669950951.7230
MEM 2839.007812 1669950951.8325
MEM 2841.527344 1669950951.9436
MEM 2844.414062 1669950952.0556
MEM 2846.410156 1669950952.1645
MEM 2849.257812 1669950952.2748
MEM 2851.417969 1669950952.3831
MEM 2853.945312 1669950952.4950
MEM 2855.914062 1669950952.6051
MEM 2857.910156 1669950952.7162
MEM 2859.953125 1669950952.8273
MEM 2862.859375 1669950952.9392
MEM 2866.101562 1669950953.0493
MEM 2868.449219 1669950953.1593
MEM 2871.308594 1669950953.2703
MEM 2876.570312 1669950953.3807
MEM 2878.253906 1669950953.4912
MEM 2879.988281 1669950953.6004
MEM 2882.039062 1669950953.7108
MEM 2884.578125 1669950953.8219
MEM 2887.160156 1669950953.9319
MEM 2889.769531 1669950954.0418
MEM 2892.203125 1669950954.1530
MEM 2894.703125 1669950954.2640
MEM 2899.671875 1669950954.3741
MEM 2905.703125 1669950954.4810
MEM 2907.554688 1669950954.5921
MEM 2907.554688 1669950954.7006
MEM 2908.843750 1669950954.8120
MEM 2909.273438 1669950954.9235
MEM 2909.734375 1669950955.0336
MEM 2913.839844 1669950955.1442
MEM 2919.894531 1669950955.2542
MEM 2919.894531 1669950955.3653
MEM 2919.894531 1669950955.4772
MEM 2921.261719 1669950955.5887
MEM 2921.738281 1669950955.7007
MEM 2921.921875 1669950955.8098
MEM 2921.921875 1669950955.9197
MEM 2921.921875 1669950956.0297
MEM 2921.921875 1669950956.1384
MEM 2921.921875 1669950956.2494
MEM 2754.410156 1669950956.3593
MEM 2376.839844 1669950956.4684
MEM 2001.164062 1669950956.5773
MEM 1622.550781 1669950956.6884
MEM 1185.933594 1669950956.7954
MEM 810.218750 1669950956.9018
MEM 695.785156 1669950957.0135
MEM 702.750000 1669950957.1234
MEM 702.812500 1669950957.2344
MEM 702.812500 1669950957.3434
MEM 704.179688 1669950957.4515
MEM 704.597656 1669950957.5621
MEM 705.074219 1669950957.6714
MEM 673.835938 1669950957.7804
MEM 528.730469 1669950957.8880
MEM 542.113281 1669950957.9985
MEM 547.945312 1669950958.1075
MEM 553.476562 1669950958.2166
MEM 558.855469 1669950958.3255
MEM 564.601562 1669950958.4355
MEM 569.867188 1669950958.5435
MEM 575.187500 1669950958.6530
MEM 580.796875 1669950958.7614
MEM 585.222656 1669950958.8694
MEM 587.714844 1669950958.9804
MEM 588.742188 1669950959.0894
MEM 592.363281 1669950959.1996
MEM 594.351562 1669950959.3090
MEM 598.113281 1669950959.4196
MEM 600.515625 1669950959.5305
MEM 601.621094 1669950959.6386
MEM 603.066406 1669950959.7486
MEM 609.492188 1669950959.8586
MEM 611.382812 1669950959.9675
MEM 613.859375 1669950960.0756
MEM 616.480469 1669950960.1845
MEM 618.734375 1669950960.2926
MEM 621.273438 1669950960.4020
MEM 622.941406 1669950960.5122
MEM 625.191406 1669950960.6222
MEM 628.027344 1669950960.7333
MEM 629.933594 1669950960.8432
MEM 640.234375 1669950960.9532
MEM 642.867188 1669950961.0632
MEM 645.488281 1669950961.1722
MEM 647.921875 1669950961.2834
MEM 650.082031 1669950961.3943
MEM 651.964844 1669950961.5053
MEM 654.402344 1669950961.6174
MEM 657.410156 1669950961.7274
MEM 660.714844 1669950961.8394
MEM 663.734375 1669950961.9496
MEM 666.906250 1669950962.0618
MEM 670.609375 1669950962.1716
MEM 674.496094 1669950962.2817
MEM 679.714844 1669950962.3927
MEM 682.406250 1669950962.5041
MEM 684.890625 1669950962.6140
MEM 687.738281 1669950962.7250
MEM 690.460938 1669950962.8369
MEM 693.285156 1669950962.9480
MEM 696.054688 1669950963.0600
MEM 698.917969 1669950963.1699
MEM 701.695312 1669950963.2804
MEM 704.136719 1669950963.3909
MEM 706.781250 1669950963.4999
MEM 709.531250 1669950963.6100
MEM 712.167969 1669950963.7210
MEM 714.828125 1669950963.8300
MEM 717.703125 1669950963.9400
MEM 720.398438 1669950964.0520
MEM 723.398438 1669950964.1640
MEM 727.562500 1669950964.2751
MEM 733.648438 1669950964.3872
MEM 739.242188 1669950964.4972
MEM 741.039062 1669950964.6074
MEM 745.500000 1669950964.7176
MEM 749.386719 1669950964.8256
MEM 753.382812 1669950964.9356
MEM 772.644531 1669950965.0456
MEM 776.679688 1669950965.1546
MEM 780.992188 1669950965.2648
MEM 784.750000 1669950965.3746
MEM 788.941406 1669950965.4851
MEM 792.691406 1669950965.5967
MEM 796.785156 1669950965.7082
MEM 801.382812 1669950965.8202
MEM 804.109375 1669950965.9312
MEM 806.683594 1669950966.0433
MEM 809.535156 1669950966.1543
MEM 812.250000 1669950966.2633
MEM 817.597656 1669950966.3704
MEM 824.500000 1669950966.4814
MEM 827.250000 1669950966.5926
MEM 827.250000 1669950966.7014
MEM 828.414062 1669950966.8115
MEM 828.863281 1669950966.9194
MEM 829.335938 1669950967.0306
MEM 829.785156 1669950967.1405
MEM 830.187500 1669950967.2497
MEM 837.839844 1669950967.3595
MEM 844.550781 1669950967.4715
MEM 851.539062 1669950967.5836
MEM 858.156250 1669950967.6926
MEM 864.160156 1669950967.8035
MEM 865.746094 1669950967.9150
MEM 868.394531 1669950968.0260
MEM 869.035156 1669950968.1371
MEM 871.234375 1669950968.2490
MEM 873.320312 1669950968.3594
MEM 875.785156 1669950968.4693
MEM 877.582031 1669950968.5803
MEM 879.800781 1669950968.6913
MEM 882.496094 1669950968.8007
MEM 884.574219 1669950968.9105
MEM 886.269531 1669950969.0196
MEM 888.296875 1669950969.1301
MEM 890.539062 1669950969.2399
MEM 893.171875 1669950969.3508
MEM 895.707031 1669950969.4608
MEM 898.273438 1669950969.5728
MEM 900.347656 1669950969.6833
MEM 902.917969 1669950969.7934
MEM 905.988281 1669950969.9015
MEM 910.933594 1669950970.0134
MEM 913.429688 1669950970.1245
MEM 916.058594 1669950970.2345
MEM 918.753906 1669950970.3455
MEM 921.187500 1669950970.4546
MEM 923.871094 1669950970.5656
MEM 926.359375 1669950970.6777
MEM 928.917969 1669950970.7876
MEM 931.535156 1669950970.8973
MEM 933.953125 1669950971.0076
MEM 936.589844 1669950971.1168
MEM 939.230469 1669950971.2278
MEM 944.753906 1669950971.3389
MEM 949.328125 1669950971.4498
MEM 955.945312 1669950971.5593
MEM 962.343750 1669950971.6690
MEM 963.148438 1669950971.7779
MEM 965.785156 1669950971.8859
MEM 968.218750 1669950971.9971
MEM 970.125000 1669950972.1056
MEM 972.585938 1669950972.2175
MEM 975.250000 1669950972.3295
MEM 978.082031 1669950972.4386
MEM 980.089844 1669950972.5495
MEM 982.039062 1669950972.6606
MEM 984.570312 1669950972.7687
MEM 987.894531 1669950972.8765
MEM 990.179688 1669950972.9875
MEM 992.539062 1669950973.0962
MEM 998.089844 1669950973.2071
MEM 1000.671875 1669950973.3181
MEM 1003.316406 1669950973.4291
MEM 1005.785156 1669950973.5411
MEM 1008.253906 1669950973.6517
MEM 1010.710938 1669950973.7616
MEM 1013.257812 1669950973.8717
MEM 1015.968750 1669950973.9837
MEM 1020.593750 1669950974.0947
MEM 1027.734375 1669950974.2058
MEM 1029.250000 1669950974.3178
MEM 1029.250000 1669950974.4277
MEM 1030.601562 1669950974.5392
MEM 1031.070312 1669950974.6511
MEM 1031.507812 1669950974.7617
MEM 1035.980469 1669950974.8737
MEM 1041.625000 1669950974.9837
MEM 1041.625000 1669950975.0947
MEM 1042.707031 1669950975.2058
MEM 1043.144531 1669950975.3168
MEM 1043.667969 1669950975.4289
MEM 1050.292969 1669950975.5393
MEM 1055.875000 1669950975.6513
MEM 1055.875000 1669950975.7612
MEM 1056.902344 1669950975.8732
MEM 1057.367188 1669950975.9843
MEM 1057.730469 1669950976.0942
MEM 1058.125000 1669950976.2027
MEM 1035.203125 1669950976.3113
MEM 882.660156 1669950976.4192
MEM 894.742188 1669950976.5290
MEM 900.433594 1669950976.6393
MEM 905.539062 1669950976.7472
MEM 911.171875 1669950976.8576
MEM 916.851562 1669950976.9686
MEM 922.679688 1669950977.0796
MEM 928.328125 1669950977.1916
MEM 933.964844 1669950977.3016
MEM 930.605469 1669950977.4136
MEM 935.152344 1669950977.5235
MEM 941.382812 1669950977.6335
MEM 947.183594 1669950977.7426
MEM 950.105469 1669950977.8534
MEM 954.996094 1669950977.9645
MEM 958.015625 1669950978.0735
MEM 961.640625 1669950978.1850
MEM 964.015625 1669950978.2977
MEM 970.812500 1669950978.4090
MEM 974.066406 1669950978.5192
MEM 976.843750 1669950978.6271
MEM 980.468750 1669950978.7381
MEM 983.714844 1669950978.8472
MEM 986.597656 1669950978.9562
MEM 990.023438 1669950979.0641
MEM 993.570312 1669950979.1711
MEM 996.570312 1669950979.2811
MEM 1007.933594 1669950979.3911
MEM 1011.570312 1669950979.5011
MEM 1015.132812 1669950979.6112
MEM 1018.445312 1669950979.7211
MEM 1021.445312 1669950979.8331
MEM 1024.546875 1669950979.9448
MEM 1027.992188 1669950980.0568
MEM 1031.671875 1669950980.1688
MEM 1034.546875 1669950980.2789
MEM 1037.960938 1669950980.3898
MEM 1041.531250 1669950980.4999
MEM 1044.785156 1669950980.6093
